t_id,SourcePort,Destination Port,NATSourcePort,NATDestinationPort,Action,Bytes,BytesSent,BytesReceived,Packets,ElapsedTime,pkts_sent,pkts_received
60446,50908,80,37284,80,allow,14077960,171956,13906004,11755,133,2437,9318
60447,50694,80,5032,80,allow,54760,27837,26923,229,175,114,115
60448,52455,443,34682,443,allow,7356,1014,6342,20,75,10,10
60449,59419,80,51819,80,allow,3442,1672,1770,19,22,10,9
60450,36065,443,10379,443,allow,3171,1490,1681,22,21,12,10
60451,34856,443,47870,443,allow,7524,1903,5621,31,22,18,13
60452,51750,54567,18193,54567,allow,70,70,0,2,7,2,0
60453,46167,80,23731,80,allow,234,234,0,4,11,4,0
60454,57416,66,12942,66,allow,70,70,0,1,4,1,0
60455,7322,80,9945,80,allow,950,485,465,9,16,5,4
60456,50824,443,63186,443,allow,337727,11283,326444,367,208,126,241
60457,56964,53,17076,53,allow,267,87,180,4,53,2,2
60458,61837,443,61837,443,allow,18398,2360,16038,39,75,17,22
60459,47110,80,30489,80,allow,436,222,214,7,19,4,3
60460,50602,443,33341,443,allow,572966,109738,463228,1277,624,639,638
60461,33649,123,62077,123,allow,184,94,90,2,30,1,1
60462,65248,53,8659,53,allow,197,94,103,2,30,1,1
60463,64218,53,41220,53,allow,212,94,118,2,30,1,1
60464,49915,53,47403,53,allow,225,102,123,2,30,1,1
60465,34285,53,45642,53,allow,168,78,90,2,30,1,1
60466,51798,80,50477,80,allow,1825,824,1001,21,134,11,10
60467,56661,53,1967,53,allow,900,110,790,2,30,1,1
60468,48362,443,23544,443,allow,8075,1766,6309,22,78,13,9
60469,57165,53,9169,53,allow,216,102,114,2,30,1,1
60470,41882,53,0,0,allow,86,86,0,1,29,1,0
60471,28481,53,51837,53,allow,205,86,119,2,30,1,1
60472,59740,53,42403,53,allow,304,86,218,2,30,1,1
60473,52495,443,27354,443,allow,787462,10645,776817,653,131,87,566
60474,59727,443,28777,443,allow,304,86,218,2,31,1,1
60475,59725,443,21996,443,allow,304,86,218,2,31,1,1
60476,37965,40840,26004,40840,allow,150,150,0,1,1199,1,0
60477,49501,443,35522,443,allow,13077,4380,8697,34,1881,17,17
60478,59731,443,4869,443,allow,384,166,218,2,31,1,1
60479,51732,54299,38142,54299,allow,70,70,0,1,5,1,0
60480,52907,80,17763,80,allow,1659,653,1006,10,16,6,4
60481,44929,443,44929,443,allow,5469,2222,3247,22,38,13,9
60482,41811,443,11732,443,allow,28899,3134,25765,66,271,32,34
60483,59742,53,55013,53,allow,448,166,282,2,30,1,1
60484,56207,53,30514,53,allow,260,102,158,2,30,1,1
60485,39039,443,46475,443,allow,3159,1237,1922,14,19,8,6
60486,56773,28093,5962,28093,allow,70,70,0,2,8,2,0
60487,53220,80,25607,80,allow,17976,840,17136,21,16,6,15
60488,56964,53,61136,53,allow,267,87,180,4,59,2,2
60489,59741,443,12538,443,allow,384,166,218,2,30,1,1
60490,54743,443,47896,443,allow,166136,7244,158892,202,149,76,126
60491,52784,443,47288,443,allow,2802,1626,1176,18,72,9,9
60492,64720,53,3807,53,allow,216,102,114,2,30,1,1
60493,60044,443,17036,443,allow,15769,1619,14150,17,141,4,13
60494,53069,443,18651,443,allow,13074,8472,4602,31,135,16,15
60495,36936,443,13188,443,allow,490,210,280,8,131,4,4
60496,36934,443,62872,443,allow,490,210,280,8,131,4,4
60497,63171,5228,60967,5228,allow,3535,1973,1562,36,3961,18,18
60498,62110,443,43597,443,allow,10390,3051,7339,16,121,6,10
60499,53562,8999,49942,8999,allow,320,140,180,6,6,3,3
60500,53540,34134,25153,34134,allow,70,70,0,1,5,1,0
60501,50609,80,26280,80,allow,4163,2891,1272,17,17,9,8
60502,50691,80,17442,80,allow,55050,28089,26961,228,175,112,116
60503,42451,443,55087,443,allow,4886,895,3991,16,31,9,7
60504,57264,53,9791,53,allow,214,102,112,2,30,1,1
60505,50112,123,33230,123,allow,184,94,90,2,30,1,1
60506,52493,443,57807,443,allow,32907,8900,24007,38,16,16,22
60507,64530,53,39688,53,allow,261,87,174,4,46,2,2
60508,63733,47013,29294,47013,allow,70,70,0,1,5,1,0
60509,39486,80,4046,80,allow,1184,524,660,7,78,4,3
60510,63530,3389,63530,3389,allow,3489,1534,1955,17,19,9,8
60511,50482,443,21793,443,allow,2520,1267,1253,17,83,9,8
60512,50481,443,21430,443,allow,1258,716,542,13,83,7,6
60513,50684,80,24128,80,allow,57576,29602,27974,239,175,118,121
60514,53214,80,58168,80,allow,19877,856,19021,22,16,6,16
60515,123,123,8140,123,allow,184,94,90,2,30,1,1
60516,56378,53,11573,53,allow,214,102,112,2,30,1,1
60517,123,123,42021,123,allow,184,94,90,2,30,1,1
60518,55704,53,11582,53,allow,260,102,158,2,30,1,1
60519,59733,53,57614,53,allow,384,166,218,2,30,1,1
60520,49777,443,42531,443,allow,35152,27056,8096,56,104,31,25
60521,53556,1024,53867,1024,allow,70,70,0,2,8,2,0
60522,63732,40642,2876,40642,allow,70,70,0,1,5,1,0
60523,50703,80,3596,80,allow,54304,27807,26497,227,175,113,114
60524,50978,80,46474,80,allow,1442,700,742,12,35,6,6
60525,2980,53,2980,53,allow,216,90,126,2,30,1,1
60526,62113,443,7270,443,allow,3262,256,3006,9,121,4,5
60527,33109,443,18483,443,allow,6749,1593,5156,23,123,12,11
60528,62865,443,23097,443,allow,21313,7245,14068,48,128,22,26
60529,56345,445,0,0,drop,70,70,0,1,0,1,0
60530,56343,445,0,0,drop,70,70,0,1,0,1,0
60531,56342,445,0,0,drop,70,70,0,1,0,1,0
60532,51948,37965,0,0,deny,62,62,0,1,0,1,0
60533,51759,445,0,0,drop,66,66,0,1,0,1,0
60534,52401,623,0,0,deny,60,60,0,1,0,1,0
60535,56339,445,0,0,drop,70,70,0,1,0,1,0
60536,51755,445,0,0,drop,66,66,0,1,0,1,0
60537,51311,445,0,0,drop,70,70,0,1,0,1,0
60538,57165,34101,0,0,deny,66,66,0,1,0,1,0
60539,51753,445,0,0,drop,66,66,0,1,0,1,0
60540,51752,445,0,0,drop,66,66,0,1,0,1,0
60541,5180,57866,0,0,deny,62,62,0,1,0,1,0
60542,53298,26467,0,0,deny,66,66,0,1,0,1,0
60543,49501,11392,0,0,deny,62,62,0,1,0,1,0
60544,51749,445,0,0,drop,66,66,0,1,0,1,0
60545,51308,445,0,0,drop,70,70,0,1,0,1,0
60546,59315,35440,0,0,deny,66,66,0,1,0,1,0
60547,5223,5025,0,0,deny,220,220,0,1,0,1,0
60548,6916,9822,0,0,deny,100,100,0,1,0,1,0
60549,56335,445,0,0,drop,70,70,0,1,0,1,0
60550,52650,36237,0,0,deny,62,62,0,1,0,1,0
60551,56330,445,0,0,drop,70,70,0,1,0,1,0
60552,56324,445,0,0,drop,70,70,0,1,0,1,0
60553,55286,37965,0,0,deny,66,66,0,1,0,1,0
60554,17177,64147,0,0,deny,62,62,0,1,0,1,0
60555,29682,44847,0,0,deny,62,62,0,1,0,1,0
60556,62148,37965,0,0,deny,62,62,0,1,0,1,0
60557,51304,445,0,0,drop,70,70,0,1,0,1,0
60558,51829,36134,0,0,deny,66,66,0,1,0,1,0
60559,51302,445,0,0,drop,70,70,0,1,0,1,0
60560,21998,51221,0,0,deny,62,62,0,1,0,1,0
60561,51737,445,0,0,drop,66,66,0,1,0,1,0
60562,51300,445,0,0,drop,70,70,0,1,0,1,0
60563,4910,2149,0,0,deny,66,66,0,1,0,1,0
60564,8999,50432,0,0,deny,62,62,0,1,0,1,0
60565,42128,54532,0,0,deny,60,60,0,1,0,1,0
60566,36538,64147,0,0,deny,62,62,0,1,0,1,0
60567,4594,35993,0,0,deny,66,66,0,1,0,1,0
60568,45941,23386,0,0,deny,60,60,0,1,0,1,0
60569,62392,15503,0,0,deny,146,146,0,1,0,1,0
60570,12471,31573,0,0,deny,62,62,0,1,0,1,0
60571,51730,445,0,0,drop,66,66,0,1,0,1,0
60572,28832,36237,0,0,deny,62,62,0,1,0,1,0
60573,56311,445,0,0,drop,70,70,0,1,0,1,0
60574,64776,50584,0,0,deny,66,66,0,1,0,1,0
60575,1025,64147,0,0,deny,62,62,0,1,0,1,0
60576,51293,445,0,0,drop,70,70,0,1,0,1,0
60577,51727,445,0,0,drop,66,66,0,1,0,1,0
60578,51291,445,0,0,drop,70,70,0,1,0,1,0
60579,25565,54864,0,0,deny,60,60,0,1,0,1,0
60580,52676,53733,0,0,deny,66,66,0,1,0,1,0
60581,57837,64147,0,0,deny,62,62,0,1,0,1,0
60582,51290,445,0,0,drop,70,70,0,1,0,1,0
60583,51289,445,0,0,drop,70,70,0,1,0,1,0
60584,51720,445,0,0,drop,66,66,0,1,0,1,0
60585,51288,445,0,0,drop,70,70,0,1,0,1,0
60586,63379,36237,0,0,deny,66,66,0,1,0,1,0
60587,20650,26467,0,0,deny,66,66,0,1,0,1,0
60588,51286,445,0,0,drop,70,70,0,1,0,1,0
60589,51283,445,0,0,drop,70,70,0,1,0,1,0
60590,58849,64147,0,0,deny,62,62,0,1,0,1,0
60591,51713,445,0,0,drop,66,66,0,1,0,1,0
60592,58486,57470,0,0,deny,66,66,0,1,0,1,0
60593,9067,44847,0,0,deny,62,62,0,1,0,1,0
60594,41908,1433,0,0,deny,60,60,0,1,0,1,0
60595,53743,443,64755,443,allow,495,421,74,4,1,3,1
60596,51270,445,0,0,drop,70,70,0,1,0,1,0
60597,51268,445,0,0,drop,70,70,0,1,0,1,0
60598,52439,35894,0,0,deny,74,74,0,1,0,1,0
60599,51264,445,0,0,drop,70,70,0,1,0,1,0
60600,51260,445,0,0,drop,70,70,0,1,0,1,0
60601,51259,445,0,0,drop,70,70,0,1,0,1,0
60602,52135,2790,0,0,deny,66,66,0,1,0,1,0
60603,56303,445,0,0,drop,70,70,0,1,0,1,0
60604,56301,445,0,0,drop,70,70,0,1,0,1,0
60605,56299,445,0,0,drop,70,70,0,1,0,1,0
60606,4041,50584,0,0,deny,62,62,0,1,0,1,0
60607,51702,445,0,0,drop,66,66,0,1,0,1,0
60608,51704,445,0,0,drop,66,66,0,1,0,1,0
60609,51701,445,0,0,drop,66,66,0,1,0,1,0
60610,51699,445,0,0,drop,66,66,0,1,0,1,0
60611,51697,445,0,0,drop,66,66,0,1,0,1,0
60612,51705,445,0,0,drop,66,66,0,1,0,1,0
60613,51700,445,0,0,drop,66,66,0,1,0,1,0
60614,51698,445,0,0,drop,66,66,0,1,0,1,0
60615,51085,56205,0,0,deny,66,66,0,1,0,1,0
60616,27084,50584,0,0,deny,66,66,0,1,0,1,0
60617,60184,37965,0,0,deny,66,66,0,1,0,1,0
60618,3352,50584,0,0,deny,62,62,0,1,0,1,0
60619,51248,445,0,0,drop,70,70,0,1,0,1,0
60620,64024,57470,0,0,deny,66,66,0,1,0,1,0
60621,64341,57470,0,0,deny,62,62,0,1,0,1,0
60622,54305,35440,0,0,deny,62,62,0,1,0,1,0
60623,7889,48817,0,0,deny,146,146,0,1,0,1,0
60624,52208,43890,0,0,deny,66,66,0,1,0,1,0
60625,56298,445,0,0,drop,70,70,0,1,0,1,0
60626,56292,445,0,0,drop,70,70,0,1,0,1,0
60627,56285,445,0,0,drop,70,70,0,1,0,1,0
60628,14397,37965,0,0,deny,62,62,0,1,0,1,0
60629,51685,445,0,0,drop,66,66,0,1,0,1,0
60630,51684,445,0,0,drop,66,66,0,1,0,1,0
60631,51682,445,0,0,drop,66,66,0,1,0,1,0
60632,3802,55777,0,0,deny,66,66,0,1,0,1,0
60633,31845,55777,0,0,deny,62,62,0,1,0,1,0
60634,50292,62413,0,0,deny,146,146,0,1,0,1,0
60635,51244,445,0,0,drop,70,70,0,1,0,1,0
60636,56282,445,0,0,drop,70,70,0,1,0,1,0
60637,45941,23388,0,0,deny,60,60,0,1,0,1,0
60638,56279,445,0,0,drop,70,70,0,1,0,1,0
60639,51235,445,0,0,drop,70,70,0,1,0,1,0
60640,51233,445,0,0,drop,70,70,0,1,0,1,0
60641,56278,445,0,0,drop,70,70,0,1,0,1,0
60642,56269,445,0,0,drop,70,70,0,1,0,1,0
60643,56267,445,0,0,drop,70,70,0,1,0,1,0
60644,51229,445,0,0,drop,70,70,0,1,0,1,0
60645,51231,445,0,0,drop,70,70,0,1,0,1,0
60646,1114,37965,0,0,deny,62,62,0,1,0,1,0
60647,51227,445,0,0,drop,70,70,0,1,0,1,0
60648,1024,44847,0,0,deny,146,146,0,1,0,1,0
60649,55749,37965,0,0,deny,66,66,0,1,0,1,0
60650,59411,37965,0,0,deny,66,66,0,1,0,1,0
60651,53300,37807,0,0,deny,66,66,0,1,0,1,0
60652,51745,30188,0,0,deny,66,66,0,1,0,1,0
60653,22541,64147,0,0,deny,66,66,0,1,0,1,0
60654,10003,64147,0,0,deny,62,62,0,1,0,1,0
60655,8999,49001,0,0,deny,146,146,0,1,0,1,0
60656,57360,18375,0,0,deny,66,66,0,1,0,1,0
60657,51222,445,0,0,drop,70,70,0,1,0,1,0
60658,32710,22114,0,0,deny,62,62,0,1,0,1,0
60659,56262,445,0,0,drop,70,70,0,1,0,1,0
60660,56259,445,0,0,drop,70,70,0,1,0,1,0
60661,56255,445,0,0,drop,70,70,0,1,0,1,0
60662,62970,44847,0,0,deny,62,62,0,1,0,1,0
60663,53542,9192,0,0,deny,148,148,0,1,0,1,0
60664,25091,64147,0,0,deny,66,66,0,1,0,1,0
60665,52519,44847,0,0,deny,66,66,0,1,0,1,0
60666,25602,64147,0,0,deny,62,62,0,1,0,1,0
60667,1749,64147,0,0,deny,66,66,0,1,0,1,0
60668,51214,445,0,0,drop,70,70,0,1,0,1,0
60669,51212,445,0,0,drop,70,70,0,1,0,1,0
60670,53960,30041,0,0,deny,62,62,0,1,0,1,0
60671,25772,7302,0,0,deny,66,66,0,1,0,1,0
60672,54894,9571,0,0,deny,66,66,0,1,0,1,0
60673,11967,57470,0,0,deny,62,62,0,1,0,1,0
60674,55413,37965,0,0,deny,66,66,0,1,0,1,0
60675,10586,37965,0,0,deny,62,62,0,1,0,1,0
60676,51661,445,0,0,drop,66,66,0,1,0,1,0
60677,56279,23,0,0,deny,60,60,0,1,0,1,0
60678,56251,445,0,0,drop,70,70,0,1,0,1,0
60679,56246,445,0,0,drop,70,70,0,1,0,1,0
60680,51207,445,0,0,drop,70,70,0,1,0,1,0
60681,61185,54532,0,0,deny,62,62,0,1,0,1,0
60682,51206,445,0,0,drop,70,70,0,1,0,1,0
60683,61185,54532,0,0,deny,145,145,0,1,0,1,0
60684,2522,64147,0,0,deny,62,62,0,1,0,1,0
60685,51151,64147,0,0,deny,66,66,0,1,0,1,0
60686,51202,445,0,0,drop,70,70,0,1,0,1,0
60687,49744,80,36258,80,allow,2455,475,1980,9,81,5,4
60688,50478,443,64929,443,allow,36345,2308,34037,52,83,23,29
60689,52494,443,23008,443,allow,5782,1008,4774,17,15,8,9
60690,64663,53,18610,53,allow,578,286,292,9,15,5,4
60691,51139,80,1947,80,allow,124,64,60,2,15,1,1
60692,49841,80,51896,80,allow,3126,469,2657,9,75,5,4
60693,39474,443,60202,443,allow,9766,2050,7716,23,15,12,11
60694,30960,45679,3682,45679,allow,396,396,0,7,3615,7,0
60695,48817,6881,48817,6881,allow,490,149,341,2,1200,1,1
60696,61696,443,54803,443,allow,9097,2123,6974,25,16,15,10
60697,44910,443,16825,443,allow,2841,1916,925,18,26,10,8
60698,50700,80,20685,80,allow,55825,28792,27033,234,174,117,117
60699,54033,443,51149,443,allow,43491,8521,34970,69,50,34,35
60700,50698,80,42687,80,allow,54871,28320,26551,231,174,116,115
60701,50690,80,44292,80,allow,56951,28706,28245,236,174,116,120
60702,24208,53,24208,53,allow,231,88,143,2,32,1,1
60703,56769,11155,9985,11155,allow,70,70,0,2,8,2,0
60704,50702,80,54989,80,allow,55224,28254,26970,230,174,114,116
60705,22680,443,22680,443,allow,18490,7811,10679,47,81,27,20
60706,55596,53,61686,53,allow,170,87,83,2,30,1,1
60707,53533,22642,24303,22642,allow,612,306,306,10,16,5,5
60708,60521,443,45323,443,allow,45001,3799,41202,74,331,35,39
60709,39472,443,61496,443,allow,9767,2138,7629,22,16,12,10
60710,43014,53,60826,53,allow,198,93,105,2,30,1,1
60711,59729,53,2967,53,allow,303,85,218,2,30,1,1
60712,56321,443,18769,443,allow,4704,2423,2281,16,135,8,8
60713,53557,39731,46000,39731,allow,70,70,0,2,8,2,0
60714,51378,3027,51378,3027,allow,156,156,0,3,8,3,0
60715,50477,443,35054,443,allow,2604,1413,1191,15,83,9,6
60716,51357,80,45603,80,allow,124,64,60,2,16,1,1
60717,59730,443,46246,443,allow,303,85,218,2,30,1,1
60718,44654,80,35775,80,allow,2121,1558,563,13,16,7,6
60719,56704,53,33003,53,allow,711,87,624,2,30,1,1
60720,51655,445,0,0,drop,66,66,0,1,0,1,0
60721,21492,51505,0,0,deny,62,62,0,1,0,1,0
60722,51653,445,0,0,drop,66,66,0,1,0,1,0
60723,993,4281,0,0,deny,66,66,0,1,0,1,0
60724,56239,445,0,0,drop,70,70,0,1,0,1,0
60725,51200,445,0,0,drop,70,70,0,1,0,1,0
60726,61013,41705,0,0,deny,66,66,0,1,0,1,0
60727,49711,14984,0,0,deny,66,66,0,1,0,1,0
60728,56237,445,0,0,drop,70,70,0,1,0,1,0
60729,56234,445,0,0,drop,70,70,0,1,0,1,0
60730,56232,445,0,0,drop,70,70,0,1,0,1,0
60731,7842,23,0,0,deny,60,60,0,1,0,1,0
60732,51651,445,0,0,drop,66,66,0,1,0,1,0
60733,6666,3389,0,0,deny,60,60,0,1,0,1,0
60734,38484,48637,0,0,deny,60,60,0,1,0,1,0
60735,51105,50584,0,0,deny,66,66,0,1,0,1,0
60736,53233,51221,0,0,deny,66,66,0,1,0,1,0
60737,62331,61689,0,0,deny,62,62,0,1,0,1,0
60738,35957,51185,0,0,deny,60,60,0,1,0,1,0
60739,50994,35974,0,0,deny,60,60,0,1,0,1,0
60740,51196,445,0,0,drop,70,70,0,1,0,1,0
60741,56225,445,0,0,drop,70,70,0,1,0,1,0
60742,42745,50011,0,0,deny,62,62,0,1,0,1,0
60743,56224,445,0,0,drop,70,70,0,1,0,1,0
60744,56222,445,0,0,drop,70,70,0,1,0,1,0
60745,56220,445,0,0,drop,70,70,0,1,0,1,0
60746,62338,50011,0,0,deny,66,66,0,1,0,1,0
60747,51643,445,0,0,drop,66,66,0,1,0,1,0
60748,30598,46824,0,0,deny,62,62,0,1,0,1,0
60749,51641,445,0,0,drop,66,66,0,1,0,1,0
60750,51640,445,0,0,drop,66,66,0,1,0,1,0
60751,51639,445,0,0,drop,66,66,0,1,0,1,0
60752,20371,35440,0,0,deny,62,62,0,1,0,1,0
60753,51634,445,0,0,drop,66,66,0,1,0,1,0
60754,51632,445,0,0,drop,66,66,0,1,0,1,0
60755,51633,445,0,0,drop,66,66,0,1,0,1,0
60756,52910,51221,0,0,deny,78,78,0,1,0,1,0
60757,52975,23718,0,0,deny,66,66,0,1,0,1,0
60758,50422,50584,0,0,deny,66,66,0,1,0,1,0
60759,50734,37965,0,0,deny,62,62,0,1,0,1,0
60760,56703,50584,0,0,deny,66,66,0,1,0,1,0
60761,56218,445,0,0,drop,70,70,0,1,0,1,0
60762,11582,41599,40027,41599,allow,70,70,0,1,5,1,0
60763,51643,80,38570,80,allow,499,192,307,6,38,4,2
60764,49836,53,62893,53,allow,168,78,90,2,30,1,1
60765,6881,19215,41309,19215,allow,509,150,359,2,1199,1,1
60766,50699,80,28391,80,allow,54318,27824,26494,227,174,113,114
60767,34692,443,49759,443,allow,3386,1833,1553,17,255,9,8
60768,63734,28221,28610,28221,allow,70,70,0,1,4,1,0
60769,53536,34200,55165,34200,allow,70,70,0,1,4,1,0
60770,50662,443,7273,443,allow,4606,3263,1343,19,304,10,9
60771,65426,443,27740,443,allow,14205,1527,12678,13,145,2,11
60772,59379,443,58325,443,allow,4518,1784,2734,30,23,15,15
60773,53213,80,60340,80,allow,18040,904,17136,22,15,7,15
60774,51657,80,10496,80,allow,318,192,126,6,37,4,2
60775,49565,443,37074,443,allow,378,192,186,7,14,4,3
60776,53563,17355,37621,17355,allow,320,140,180,6,5,3,3
60777,14422,443,38791,443,allow,1857,1218,639,18,95,11,7
60778,51658,80,29469,80,allow,318,192,126,6,37,4,2
60779,56770,52920,52041,52920,allow,70,70,0,2,8,2,0
60780,53559,58968,7595,58968,allow,70,70,0,2,7,2,0
60781,51645,80,57006,80,allow,318,192,126,6,38,4,2
60782,51632,80,60453,80,allow,502,256,246,9,39,5,4
60783,55878,53,24199,53,allow,260,102,158,2,29,1,1
60784,59736,53,9602,53,allow,571,166,405,2,29,1,1
60785,59735,443,11235,443,allow,512,166,346,2,29,1,1
60786,55596,53,19558,53,allow,177,94,83,2,30,1,1
60787,56046,53,22169,53,allow,289,160,129,3,29,2,1
60788,62112,443,63604,443,allow,4655,1649,3006,10,120,5,5
60789,56732,10271,46976,10271,allow,3090,1706,1384,16,30,10,6
60790,51650,80,16811,80,allow,312,192,120,6,37,4,2
60791,51635,80,49291,80,allow,318,192,126,6,39,4,2
60792,56665,53,16180,53,allow,216,102,114,2,30,1,1
60793,56546,53,5266,53,allow,177,94,83,2,30,1,1
60794,56060,53,26992,53,allow,224,102,122,2,30,1,1
60795,64945,53,32076,53,allow,733,94,639,2,30,1,1
60796,51654,80,46130,80,allow,318,192,126,6,37,4,2
60797,48297,443,9986,443,allow,7320,1817,5503,41,106,16,25
60798,53715,443,59918,443,allow,70,70,0,1,5,1,0
60799,53111,50809,36816,50809,allow,70,70,0,2,8,2,0
60800,56600,80,32176,80,allow,234,234,0,4,12,4,0
60801,46415,443,41654,443,allow,9307,2265,7042,31,325,13,18
60802,36676,443,44727,443,allow,7636,3367,4269,24,319,13,11
60803,51634,80,59507,80,allow,378,192,186,7,39,4,3
60804,59166,123,2980,123,allow,184,94,90,2,30,1,1
60805,56912,53,43272,53,allow,216,94,122,2,30,1,1
60806,35688,53,49808,53,allow,199,94,105,2,30,1,1
60807,47302,53,19968,53,allow,168,78,90,2,30,1,1
60808,33196,53,25269,53,allow,181,86,95,2,30,1,1
60809,53864,53,19118,53,allow,168,78,90,2,30,1,1
60810,56546,53,1301,53,allow,177,94,83,2,30,1,1
60811,36932,443,8229,443,allow,280,140,140,5,130,3,2
60812,39458,443,56911,443,allow,1053,566,487,10,31,6,4
60813,51647,80,60876,80,allow,378,192,186,7,38,4,3
60814,51444,443,44166,443,allow,7658,1309,6349,24,75,13,11
60815,49723,80,53474,80,allow,2367,557,1810,10,82,6,4
60816,39310,53,33057,53,allow,199,94,105,2,30,1,1
60817,63628,53,35423,53,allow,289,86,203,2,30,1,1
60818,53772,53,7783,53,allow,70,70,0,1,30,1,0
60819,56920,53,48525,53,allow,184,78,106,2,30,1,1
60820,51646,80,56559,80,allow,378,192,186,7,38,4,3
60821,50483,443,29109,443,allow,10050,1192,8858,28,81,14,14
60822,65371,443,38245,443,allow,34653,2523,32130,65,83,26,39
60823,51653,80,24193,80,allow,454,262,192,8,37,5,3
60824,29176,7000,29176,7000,allow,4731,2270,2461,18,15,10,8
60825,54418,443,37950,443,allow,3350,1804,1546,19,255,10,9
60826,48000,443,53560,443,allow,7193,1890,5303,22,37,15,7
60827,40360,443,31288,443,allow,3146,766,2380,10,120,5,5
60828,52965,443,12004,443,allow,8602,1050,7552,16,120,7,9
60829,10976,22,10976,22,allow,9240,3413,5827,59,37,26,33
60830,51637,80,27014,80,allow,378,192,186,7,39,4,3
60831,39532,443,10682,443,allow,345779,9537,336242,359,26,123,236
60832,35710,443,47207,443,allow,1053,566,487,10,31,6,4
60833,30188,59035,2297,59035,allow,1794,750,1044,12,4220,6,6
60834,53462,443,47212,443,allow,6384,1091,5293,18,30,10,8
60835,35897,443,1439,443,allow,6692,1642,5050,24,275,11,13
60836,51659,80,25484,80,allow,318,192,126,6,37,4,2
60837,51102,443,49198,443,allow,3402,1258,2144,13,135,6,7
60838,50014,80,33183,80,allow,810,670,140,6,34,4,2
60839,51652,80,59640,80,allow,454,262,192,8,37,5,3
60840,51644,80,3834,80,allow,499,192,307,6,38,4,2
60841,50064,443,33198,443,allow,6376,2499,3877,20,16,10,10
60842,60195,80,26973,80,allow,3059,1869,1190,17,105,13,4
60843,51655,80,54219,80,allow,318,192,126,6,37,4,2
60844,64530,53,20478,53,allow,261,87,174,4,44,2,2
60845,35422,443,35422,443,allow,5172,1925,3247,22,39,13,9
60846,39983,80,39983,80,allow,6416,997,5419,17,30,8,9
60847,51636,80,6805,80,allow,318,192,126,6,39,4,2
60848,52735,443,43904,443,allow,41870,3567,38303,68,15,34,34
60849,53553,2297,8843,2297,allow,70,70,0,2,7,2,0
60850,53215,443,56280,443,allow,6983,1629,5354,17,15,9,8
60851,52064,80,62647,80,allow,65658,3155,62503,76,621,26,50
60852,60393,46347,14352,46347,allow,320,140,180,6,7,3,3
60853,51638,80,60451,80,allow,318,192,126,6,39,4,2
60854,55596,53,2008,53,allow,177,94,83,2,29,1,1
60855,48006,443,61488,443,allow,1429,1295,134,10,30,8,2
60856,51497,443,32306,443,allow,4710,699,4011,12,15,8,4
60857,53566,80,56289,80,allow,2270749,47314,2223435,2132,99,651,1481
60858,58711,53,20725,53,allow,277,78,199,2,30,1,1
60859,65235,53,39902,53,allow,216,94,122,2,30,1,1
60860,59734,443,60915,443,allow,512,166,346,2,29,1,1
60861,59178,53,27947,53,allow,260,86,174,2,30,1,1
60862,59732,53,64408,53,allow,384,166,218,2,30,1,1
60863,57629,443,51109,443,allow,14555,5048,9507,82,134,33,49
60864,55877,47528,12404,47528,allow,491,150,341,2,1200,1,1
60865,59728,53,43809,53,allow,304,86,218,2,30,1,1
60866,59726,53,53950,53,allow,304,86,218,2,30,1,1
60867,44979,443,39259,443,allow,10311,2186,8125,26,186,14,12
60868,41039,443,10141,443,allow,1053,566,487,10,31,6,4
60869,58046,443,22923,443,allow,1536,1089,447,11,56,7,4
60870,56421,53,8309,53,allow,177,94,83,2,30,1,1
60871,49160,51413,10192,51413,allow,800,150,650,4,1200,2,2
60872,44404,443,27524,443,allow,9060,3523,5537,27,319,15,12
60873,51633,80,4651,80,allow,502,256,246,9,39,5,4
60874,46236,53,38054,53,allow,199,94,105,2,30,1,1
60875,56261,53,65402,53,allow,199,94,105,2,30,1,1
60876,11295,40033,17184,40033,allow,156,94,62,2,30,1,1
60877,49872,53,15358,53,allow,216,94,122,2,30,1,1
60878,51640,80,25604,80,allow,2895,1428,1467,12,38,7,5
60879,52657,80,31996,80,allow,26073,2868,23205,41,110,17,24
60880,51656,80,3808,80,allow,318,192,126,6,37,4,2
60881,56771,43648,30018,43648,allow,70,70,0,2,8,2,0
60882,50479,443,28335,443,allow,1654,1011,643,16,82,9,7
60883,59724,53,63001,53,allow,304,86,218,2,30,1,1
60884,59723,443,40207,443,allow,304,86,218,2,30,1,1
60885,57173,53,39121,53,allow,168,78,90,2,30,1,1
60886,55008,53,19602,53,allow,215,102,113,2,30,1,1
60887,46970,443,52704,443,allow,8394,3155,5239,28,271,16,12
60888,51221,65264,24402,65264,allow,870,330,540,12,1573,6,6
60889,63744,47106,38855,47106,allow,66,66,0,2,8,2,0
60890,60740,80,7735,80,allow,254,128,126,5,16,3,2
60891,65109,53,42813,53,allow,229,102,127,2,30,1,1
60892,56759,53,36247,53,allow,733,94,639,2,31,1,1
60893,50353,443,35772,443,allow,7397,1784,5613,27,306,13,14
60894,63741,36776,34457,36776,allow,66,66,0,2,8,2,0
60895,57076,5222,34364,5222,allow,15600,7789,7811,155,169,82,73
60896,51198,443,22207,443,allow,8075,2723,5352,42,117,24,18
60897,57880,80,31507,80,allow,13028,3246,9782,29,30,16,13
60898,7068,53,7068,53,allow,197,90,107,2,30,1,1
60899,35132,53,35132,53,allow,469,165,304,4,31,2,2
