t_id,SourcePort,Destination Port,NATSourcePort,NATDestinationPort,Action,Bytes,BytesSent,BytesReceived,Packets,ElapsedTime,pkts_sent,pkts_received
21326,55130,25174,0,0,deny,66,66,0,1,0,1,0
21327,30861,46783,0,0,deny,62,62,0,1,0,1,0
21328,62440,445,0,0,drop,66,66,0,1,0,1,0
21329,49540,50584,0,0,deny,66,66,0,1,0,1,0
21330,54166,25174,0,0,deny,66,66,0,1,0,1,0
21331,59745,25174,0,0,deny,146,146,0,1,0,1,0
21332,62247,445,0,0,drop,70,70,0,1,0,1,0
21333,52471,22114,0,0,deny,62,62,0,1,0,1,0
21334,62245,445,0,0,drop,70,70,0,1,0,1,0
21335,62433,445,0,0,drop,66,66,0,1,0,1,0
21336,62423,445,0,0,drop,66,66,0,1,0,1,0
21337,62434,445,0,0,drop,66,66,0,1,0,1,0
21338,62431,445,0,0,drop,66,66,0,1,0,1,0
21339,62425,445,0,0,drop,66,66,0,1,0,1,0
21340,62424,445,0,0,drop,66,66,0,1,0,1,0
21341,44285,25174,0,0,deny,62,62,0,1,0,1,0
21342,62243,445,0,0,drop,70,70,0,1,0,1,0
21343,50659,445,0,0,drop,70,70,0,1,0,1,0
21344,50655,445,0,0,drop,70,70,0,1,0,1,0
21345,50652,445,0,0,drop,70,70,0,1,0,1,0
21346,50651,445,0,0,drop,70,70,0,1,0,1,0
21347,59949,44847,0,0,deny,66,66,0,1,0,1,0
21348,63840,36829,0,0,deny,62,62,0,1,0,1,0
21349,19330,25174,0,0,deny,62,62,0,1,0,1,0
21350,52024,25174,0,0,deny,66,66,0,1,0,1,0
21351,51155,56205,0,0,deny,62,62,0,1,0,1,0
21352,7877,22114,0,0,deny,66,66,0,1,0,1,0
21353,63347,25174,0,0,deny,66,66,0,1,0,1,0
21354,8903,23,0,0,deny,60,60,0,1,0,1,0
21355,18061,25174,0,0,deny,62,62,0,1,0,1,0
21356,6881,37965,0,0,deny,146,146,0,1,0,1,0
21357,51834,35440,0,0,deny,66,66,0,1,0,1,0
21358,6666,138,0,0,deny,60,60,0,1,0,1,0
21359,45144,25174,0,0,deny,62,62,0,1,0,1,0
21360,17676,23,0,0,deny,60,60,0,1,0,1,0
21361,62236,445,0,0,drop,70,70,0,1,0,1,0
21362,51609,37807,0,0,deny,66,66,0,1,0,1,0
21363,3800,5223,0,0,deny,146,146,0,1,0,1,0
21364,62234,445,0,0,drop,70,70,0,1,0,1,0
21365,50648,445,0,0,drop,70,70,0,1,0,1,0
21366,50647,445,0,0,drop,70,70,0,1,0,1,0
21367,50645,445,0,0,drop,70,70,0,1,0,1,0
21368,21542,57470,0,0,deny,74,74,0,1,0,1,0
21369,62418,445,0,0,drop,66,66,0,1,0,1,0
21370,50642,445,0,0,drop,70,70,0,1,0,1,0
21371,62413,445,0,0,drop,66,66,0,1,0,1,0
21372,62233,445,0,0,drop,70,70,0,1,0,1,0
21373,6666,990,0,0,deny,60,60,0,1,0,1,0
21374,62232,445,0,0,drop,70,70,0,1,0,1,0
21375,62411,445,0,0,drop,66,66,0,1,0,1,0
21376,62410,445,0,0,drop,66,66,0,1,0,1,0
21377,62231,445,0,0,drop,70,70,0,1,0,1,0
21378,61400,64147,0,0,deny,66,66,0,1,0,1,0
21379,6036,51505,0,0,deny,66,66,0,1,0,1,0
21380,62225,445,0,0,drop,70,70,0,1,0,1,0
21381,62229,445,0,0,drop,70,70,0,1,0,1,0
21382,62885,62413,0,0,deny,66,66,0,1,0,1,0
21383,63474,48817,0,0,deny,66,66,0,1,0,1,0
21384,62409,445,0,0,drop,66,66,0,1,0,1,0
21385,59988,64147,0,0,deny,66,66,0,1,0,1,0
21386,32704,25174,0,0,deny,62,62,0,1,0,1,0
21387,45964,3111,0,0,deny,60,60,0,1,0,1,0
21388,62408,50584,0,0,deny,62,62,0,1,0,1,0
21389,62637,42873,0,0,deny,66,66,0,1,0,1,0
21390,51396,56205,0,0,deny,66,66,0,1,0,1,0
21391,61738,2767,0,0,deny,66,66,0,1,0,1,0
21392,7811,44847,0,0,deny,62,62,0,1,0,1,0
21393,8229,22114,0,0,deny,66,66,0,1,0,1,0
21394,23021,25174,0,0,deny,66,66,0,1,0,1,0
21395,62213,445,0,0,drop,70,70,0,1,0,1,0
21396,62212,445,0,0,drop,70,70,0,1,0,1,0
21397,50637,445,0,0,drop,70,70,0,1,0,1,0
21398,62210,445,0,0,drop,70,70,0,1,0,1,0
21399,51999,37965,0,0,deny,62,62,0,1,0,1,0
21400,39195,25174,0,0,deny,62,62,0,1,0,1,0
21401,62202,445,0,0,drop,70,70,0,1,0,1,0
21402,62203,445,0,0,drop,70,70,0,1,0,1,0
21403,54828,53,54828,53,allow,404,259,145,3,33,2,1
21404,37460,443,43570,443,allow,5674,3900,1774,29,80,15,14
21405,55040,443,30969,443,allow,15722,5108,10614,39,16,22,17
21406,49337,443,20876,443,allow,3185,2263,922,18,26,9,9
21407,39966,53,39966,53,allow,235,90,145,2,32,1,1
21408,61817,80,50485,80,allow,3373,591,2782,11,45,6,5
21409,55692,18319,26451,18319,allow,320,140,180,6,7,3,3
21410,57125,53,40271,53,allow,745,93,652,2,30,1,1
21411,27005,27017,4986,27017,allow,881,126,755,2,30,1,1
21412,27005,27015,43445,27015,allow,882,126,756,2,30,1,1
21413,27721,53,27721,53,allow,404,259,145,3,32,2,1
21414,58849,443,61655,443,allow,36920,24591,12329,80,24,47,33
21415,58993,443,47340,443,allow,6414,1614,4800,24,17,13,11
21416,52190,80,11921,80,allow,3223,843,2380,12,30,7,5
21417,49511,443,49511,443,allow,150713,27113,123600,199,82,104,95
21418,53246,443,31450,443,allow,6066,1046,5020,20,69,11,9
21419,53247,443,42679,443,allow,7461,1789,5672,25,69,14,11
21420,54828,443,24747,443,allow,6296,1556,4740,22,16,12,10
21421,46423,443,25968,443,allow,1340,760,580,14,39,8,6
21422,45627,443,27902,443,allow,6410,1610,4800,24,17,13,11
21423,52034,48856,38527,48856,allow,66,66,0,1,5,1,0
21424,61818,80,36349,80,allow,4454,591,3863,12,45,6,6
21425,49377,443,6065,443,allow,6350,1550,4800,23,19,12,11
21426,32782,80,6482,80,allow,1495,779,716,10,30,6,4
21427,54306,443,48186,443,allow,6376,1576,4800,24,19,13,11
21428,53241,443,12408,443,allow,6058,1038,5020,20,69,11,9
21429,56708,443,9469,443,allow,6155,919,5236,18,55,10,8
21430,53240,443,55808,443,allow,14932,1671,13261,31,69,15,16
21431,46424,443,29456,443,allow,1340,760,580,14,39,8,6
21432,58899,443,33038,443,allow,3690,2585,1105,17,16,9,8
21433,27345,53,27345,53,allow,398,255,143,3,33,2,1
21434,41858,443,41858,443,allow,4350,1443,2907,19,26,11,8
21435,53155,28206,56023,28206,allow,70,70,0,1,5,1,0
21436,46780,443,9186,443,allow,9801,3049,6752,29,20,15,14
21437,61816,80,7127,80,allow,2058,589,1469,10,45,6,4
21438,61815,80,10742,80,allow,4268,653,3615,13,45,7,6
21439,49320,443,28886,443,allow,2371,1839,532,14,45,8,6
21440,49846,443,49846,443,allow,4693,1786,2907,19,27,11,8
21441,56938,53,41054,53,allow,198,101,97,2,30,1,1
21442,51539,443,4046,443,allow,6359,1559,4800,24,19,13,11
21443,49636,443,58848,443,allow,9790,1841,7949,24,136,12,12
21444,64798,53,2925,53,allow,172,88,84,2,30,1,1
21445,51594,53,0,0,allow,206,95,111,2,31,1,1
21446,54306,443,20116,443,allow,13053,5216,7837,25,135,11,14
21447,60985,443,19268,443,allow,20423,4091,16332,33,122,15,18
21448,37736,443,59185,443,allow,16925,11562,5363,36,363,19,17
21449,44361,443,44674,443,allow,424,210,214,7,132,4,3
21450,50792,443,51398,443,allow,144115,19017,125098,229,400,112,117
21451,6881,6889,31599,6889,allow,221,111,110,2,1200,1,1
21452,21133,8535,17822,8535,allow,490,149,341,2,1200,1,1
21453,50633,445,0,0,drop,70,70,0,1,0,1,0
21454,50625,445,0,0,drop,70,70,0,1,0,1,0
21455,50251,35440,0,0,deny,66,66,0,1,0,1,0
21456,27677,22114,0,0,deny,62,62,0,1,0,1,0
21457,7210,22114,0,0,deny,66,66,0,1,0,1,0
21458,62397,445,0,0,drop,66,66,0,1,0,1,0
21459,58303,22114,0,0,deny,62,62,0,1,0,1,0
21460,60786,25174,0,0,deny,66,66,0,1,0,1,0
21461,60806,51050,0,0,deny,62,62,0,1,0,1,0
21462,56067,25174,0,0,deny,146,146,0,1,0,1,0
21463,34932,38608,0,0,deny,62,62,0,1,0,1,0
21464,25600,23684,0,0,deny,159,159,0,1,0,1,0
21465,59147,25174,0,0,deny,62,62,0,1,0,1,0
21466,54438,62413,0,0,deny,66,66,0,1,0,1,0
21467,46492,50584,0,0,deny,62,62,0,1,0,1,0
21468,62191,445,0,0,drop,70,70,0,1,0,1,0
21469,62390,445,0,0,drop,66,66,0,1,0,1,0
21470,50615,445,0,0,drop,70,70,0,1,0,1,0
21471,59324,17,0,0,deny,60,60,0,1,0,1,0
21472,1537,22114,0,0,deny,146,146,0,1,0,1,0
21473,62388,445,0,0,drop,66,66,0,1,0,1,0
21474,47727,25174,0,0,deny,62,62,0,1,0,1,0
21475,62187,445,0,0,drop,70,70,0,1,0,1,0
21476,46162,25174,0,0,deny,146,146,0,1,0,1,0
21477,54021,25174,0,0,deny,146,146,0,1,0,1,0
21478,62381,445,0,0,drop,66,66,0,1,0,1,0
21479,41541,25174,0,0,deny,66,66,0,1,0,1,0
21480,22530,25174,0,0,deny,62,62,0,1,0,1,0
21481,19944,22114,0,0,deny,66,66,0,1,0,1,0
21482,62373,445,0,0,drop,66,66,0,1,0,1,0
21483,62175,445,0,0,drop,70,70,0,1,0,1,0
21484,62177,445,0,0,drop,70,70,0,1,0,1,0
21485,62178,445,0,0,drop,70,70,0,1,0,1,0
21486,6461,25174,0,0,deny,66,66,0,1,0,1,0
21487,62173,445,0,0,drop,70,70,0,1,0,1,0
21488,34674,41864,0,0,deny,145,145,0,1,0,1,0
21489,56720,443,60130,443,allow,4989,1014,3975,16,53,9,7
21490,58901,443,21819,443,allow,5168,700,4468,16,15,7,9
21491,63969,57635,11400,57635,allow,504,382,122,8,17,6,2
21492,27005,27015,53679,27015,allow,894,126,768,2,30,1,1
21493,64137,53,46613,53,allow,276,126,150,2,30,1,1
21494,54492,80,36549,80,allow,1384,937,447,9,360,5,4
21495,53245,443,58724,443,allow,4595,1038,3557,19,69,11,8
21496,51535,443,24359,443,allow,322,262,60,2,4,1,1
21497,53825,58968,36842,58968,allow,70,70,0,1,4,1,0
21498,55159,53,49513,53,allow,199,102,97,2,29,1,1
21499,40204,40010,8959,40010,allow,148,86,62,2,29,1,1
21500,56927,53,35589,53,allow,183,94,89,2,30,1,1
21501,56936,53,1448,53,allow,244,94,150,2,30,1,1
21502,53248,443,8243,443,allow,5995,974,5021,19,66,10,9
21503,53256,443,33969,443,allow,6181,1040,5141,22,65,11,11
21504,53239,443,57625,443,allow,84664,6099,78565,140,70,56,84
21505,53254,443,6395,443,allow,310549,9420,301129,339,65,122,217
21506,53251,443,19794,443,allow,5025,973,4052,19,66,10,9
21507,53257,443,20854,443,allow,7422,1563,5859,32,53,15,17
21508,47950,443,47950,443,allow,9159,1627,7532,19,150,11,8
21509,53255,443,13217,443,allow,6244,1104,5140,23,65,12,11
21510,63062,443,18661,443,allow,26697,7168,19529,74,213,39,35
21511,45386,5222,47309,5222,allow,4579,2357,2222,46,114,26,20
21512,36405,443,39201,443,allow,1149,709,440,13,38,8,5
21513,41832,5222,27749,5222,allow,3823,1878,1945,39,309,22,17
21514,34429,443,39079,443,allow,1701,1048,653,15,38,8,7
21515,48936,443,24863,443,allow,494,280,214,8,49,5,3
21516,45721,443,58682,443,allow,1925,1120,805,16,25,9,7
21517,51671,443,38152,443,allow,1143,703,440,13,38,8,5
21518,42804,80,7713,80,allow,1115,534,581,12,15,7,5
21519,40102,443,45271,443,allow,29714,2090,27624,43,97,17,26
21520,56664,80,50394,80,allow,234,234,0,4,11,4,0
21521,33827,443,18177,443,allow,696,152,544,11,48,3,8
21522,53827,5889,39241,5889,allow,70,70,0,1,4,1,0
21523,60627,443,41376,443,allow,5663,1711,3952,22,17,13,9
21524,56433,53,33860,53,allow,210,110,100,2,29,1,1
21525,64034,53,38664,53,allow,194,102,92,2,29,1,1
21526,65487,53,2041,53,allow,210,110,100,2,29,1,1
21527,64238,53,7198,53,allow,211,102,109,2,29,1,1
21528,55159,53,25315,53,allow,199,102,97,2,29,1,1
21529,56327,53,21642,53,allow,178,94,84,2,29,1,1
21530,56240,53,1263,53,allow,226,94,132,2,29,1,1
21531,55387,53,44046,53,allow,172,94,78,2,29,1,1
21532,65487,53,41710,53,allow,210,110,100,2,29,1,1
21533,56534,53,33541,53,allow,276,94,182,2,30,1,1
21534,56938,53,31467,53,allow,452,101,351,4,36,2,2
21535,54772,443,51519,443,allow,3388,894,2494,19,154,8,11
21536,49834,443,52390,443,allow,8332,3418,4914,31,95,17,14
21537,27005,27016,5470,27016,allow,879,126,753,2,30,1,1
21538,50647,443,3164,443,allow,3201,1812,1389,15,19,9,6
21539,12573,53,12573,53,allow,235,90,145,2,32,1,1
21540,37998,49152,32246,49152,allow,156,156,0,3,8,3,0
21541,37567,443,51638,443,allow,13774,4989,8785,35,51,20,15
21542,39133,5223,14877,5223,allow,4113,1213,2900,22,713,12,10
21543,59911,80,3482,80,allow,2025658,45348,1980310,1992,44,640,1352
21544,48844,443,50866,443,allow,36383,29447,6936,103,163,51,52
21545,53812,45694,7999,45694,allow,3156,1011,2145,16,16,8,8
21546,57442,66,49848,66,allow,70,70,0,2,8,2,0
21547,49620,443,22598,443,allow,4565,3479,1086,13,138,8,5
21548,50642,80,53491,80,allow,27013,3578,23435,36,21,15,21
21549,27005,27015,27381,27015,allow,887,126,761,2,30,1,1
21550,50351,80,28696,80,allow,1083,653,430,8,15,5,3
21551,64331,53,13624,53,allow,226,110,116,2,30,1,1
21552,64874,53,59017,53,allow,323,110,213,2,30,1,1
21553,49541,53,16544,53,allow,745,215,530,6,51,3,3
21554,37575,443,11902,443,allow,11095,3227,7868,30,47,17,13
21555,49969,53,31598,53,allow,199,102,97,2,30,1,1
21556,36843,443,62939,443,allow,1988,1348,640,16,30,9,7
21557,59928,80,12349,80,allow,5755,3943,1812,24,31,13,11
21558,64404,53,27516,53,allow,250,102,148,2,30,1,1
21559,55543,53,20770,53,allow,402,118,284,2,30,1,1
21560,56327,53,13541,53,allow,178,94,84,2,30,1,1
21561,27005,27018,44540,27018,allow,882,126,756,2,30,1,1
21562,59595,53,23581,53,allow,164,78,86,2,30,1,1
21563,54461,443,55522,443,allow,7548,2583,4965,26,362,12,14
21564,62336,443,4923,443,allow,8217,2075,6142,31,76,15,16
21565,65344,53,52002,53,allow,190,90,100,3,60,2,1
21566,55875,53,25979,53,allow,296,110,186,2,30,1,1
21567,27005,27015,38295,27015,allow,874,126,748,2,30,1,1
21568,60399,443,57774,443,allow,8061,1926,6135,24,361,11,13
21569,59948,80,1436,80,allow,1756,414,1342,12,15,6,6
21570,56725,443,7873,443,allow,6481,972,5509,17,52,10,7
21571,55374,25,55374,25,allow,130,66,64,2,5,1,1
21572,50653,80,52730,80,allow,1658,1247,411,8,15,5,3
21573,34953,443,6409,443,allow,9415,3482,5933,57,16,29,28
21574,53460,443,30062,443,allow,30688,2660,28028,51,31,23,28
21575,65487,53,56832,53,allow,210,110,100,2,30,1,1
21576,64798,53,7114,53,allow,178,94,84,2,30,1,1
21577,64078,443,31734,443,allow,4458,1569,2889,24,138,10,14
21578,53136,443,65509,443,allow,3028365,2245986,782379,11999,627,7647,4352
21579,53260,443,48140,443,allow,4885,983,3902,21,53,10,11
21580,51670,443,38480,443,allow,1203,703,500,14,38,8,6
21581,33147,443,60062,443,allow,7639,948,6691,25,395,9,16
21582,36406,443,50079,443,allow,1149,709,440,13,38,8,5
21583,54354,443,10906,443,allow,18848,10436,8412,42,33,20,22
21584,60575,443,23365,443,allow,5994,1594,4400,23,42,12,11
21585,36407,443,52772,443,allow,1149,709,440,13,38,8,5
21586,53244,443,63773,443,allow,57649,2489,55160,66,69,23,43
21587,5588,5588,0,0,allow,3354,1792,1562,46,194,23,23
21588,34430,443,8333,443,allow,1701,1048,653,15,38,8,7
21589,10013,443,27326,443,allow,10336,4760,5576,37,315,18,19
21590,43726,443,52371,443,allow,1201,707,494,12,35,7,5
21591,53828,51354,58095,51354,allow,70,70,0,1,4,1,0
21592,54017,443,16478,443,allow,33220,3819,29401,77,255,39,38
21593,53824,41482,6861,41482,allow,70,70,0,1,4,1,0
21594,49624,443,29597,443,allow,2899,1813,1086,12,136,7,5
21595,63140,30685,24929,30685,allow,70,70,0,1,5,1,0
21596,53158,17234,26675,17234,allow,70,70,0,2,8,2,0
21597,63999,53,50492,53,allow,193,102,91,2,29,1,1
21598,50990,53,51984,53,allow,232,94,138,2,29,1,1
21599,56938,53,8399,53,allow,199,102,97,2,29,1,1
21600,62339,443,17791,443,allow,9125,2616,6509,30,76,14,16
21601,50717,80,28545,80,allow,1649,963,686,7,15,5,2
21602,59926,80,37542,80,allow,2615,830,1785,10,32,6,4
21603,53458,443,17930,443,allow,144165,6110,138055,170,31,67,103
21604,50949,80,11302,80,allow,942,527,415,11,342,6,5
21605,49498,443,65049,443,allow,5394,2785,2609,14,134,7,7
21606,39639,80,40156,80,allow,1143,401,742,9,360,5,4
21607,60329,443,10695,443,allow,2859,1499,1360,20,315,10,10
21608,51472,80,52276,80,allow,1410,797,613,10,302,6,4
21609,55532,80,33980,80,allow,12971,971,12000,22,15,12,10
21610,62322,80,60035,80,allow,384,384,0,7,34,7,0
21611,56256,80,30485,80,allow,25043,1750,23293,44,30,23,21
21612,64290,53,4027,53,allow,302,98,204,4,47,2,2
21613,56927,53,57127,53,allow,183,94,89,2,30,1,1
21614,64798,53,14494,53,allow,178,94,84,2,30,1,1
21615,56732,443,47503,443,allow,6205,986,5219,16,48,10,6
21616,64584,443,62186,443,allow,24682,1935,22747,36,19,17,19
21617,64034,53,27312,53,allow,194,102,92,2,30,1,1
21618,49969,53,27742,53,allow,199,102,97,2,30,1,1
21619,33148,443,29475,443,allow,7639,948,6691,25,395,9,16
21620,6881,6881,37501,6881,allow,259,150,109,2,1200,1,1
21621,61542,443,4330,443,allow,6049,1986,4063,23,19,12,11
21622,37997,49152,15013,49152,allow,156,156,0,3,8,3,0
21623,49700,443,48800,443,allow,64,64,0,2,5,2,0
21624,59931,80,27664,80,allow,1272,786,486,8,31,5,3
21625,53811,8999,57709,8999,allow,1322,799,523,13,16,8,5
21626,60868,80,60868,80,allow,5973,779,5194,17,16,9,8
21627,50950,80,33535,80,allow,942,527,415,11,342,6,5
21628,64290,53,4374,53,allow,196,102,94,2,30,1,1
21629,65065,53,58024,53,allow,209,110,99,2,30,1,1
21630,63241,443,59120,443,allow,5248,2550,2698,21,178,10,11
21631,36821,443,62805,443,allow,6164,3172,2992,28,141,12,16
21632,36674,443,40100,443,allow,11882,3450,8432,39,120,19,20
21633,57470,6969,5895,6969,allow,132,132,0,3,1199,3,0
21634,46031,443,52828,443,allow,12395,2182,10213,21,122,10,11
21635,61546,443,4493,443,allow,208,60,148,4,13,2,2
21636,53225,443,9099,443,allow,6597,1798,4799,28,80,12,16
21637,50348,80,25254,80,allow,4929,2773,2156,17,42,9,8
21638,53841,8999,55229,8999,allow,70,70,0,2,8,2,0
21639,52867,443,11328,443,allow,15730,2196,13534,32,436,17,15
21640,62311,443,64602,443,allow,598,598,0,8,41,8,0
21641,52056,50328,8366,50328,allow,70,70,0,1,5,1,0
21642,50344,80,51584,80,allow,3132,730,2402,13,42,7,6
21643,50216,443,23002,443,allow,6796,1796,5000,26,257,14,12
21644,49690,53,46468,53,allow,198,94,104,2,30,1,1
21645,1030,64147,0,0,deny,62,62,0,1,0,1,0
21646,62170,445,0,0,drop,70,70,0,1,0,1,0
21647,60104,30188,0,0,deny,66,66,0,1,0,1,0
21648,51560,46783,0,0,deny,66,66,0,1,0,1,0
21649,26658,25174,0,0,deny,62,62,0,1,0,1,0
21650,42231,57470,0,0,deny,78,78,0,1,0,1,0
21651,59696,57470,0,0,deny,62,62,0,1,0,1,0
21652,50606,445,0,0,drop,70,70,0,1,0,1,0
21653,50605,445,0,0,drop,70,70,0,1,0,1,0
21654,50603,445,0,0,drop,70,70,0,1,0,1,0
21655,47256,37807,0,0,deny,62,62,0,1,0,1,0
21656,62365,445,0,0,drop,66,66,0,1,0,1,0
21657,62363,445,0,0,drop,66,66,0,1,0,1,0
21658,62361,445,0,0,drop,66,66,0,1,0,1,0
21659,62362,445,0,0,drop,66,66,0,1,0,1,0
21660,62360,445,0,0,drop,66,66,0,1,0,1,0
21661,62364,445,0,0,drop,66,66,0,1,0,1,0
21662,62359,445,0,0,drop,66,66,0,1,0,1,0
21663,62358,445,0,0,drop,66,66,0,1,0,1,0
21664,62164,445,0,0,drop,70,70,0,1,0,1,0
21665,41490,25174,0,0,deny,62,62,0,1,0,1,0
21666,51705,22114,0,0,deny,62,62,0,1,0,1,0
21667,60403,22114,0,0,deny,66,66,0,1,0,1,0
21668,36641,25174,0,0,deny,66,66,0,1,0,1,0
21669,64214,25174,0,0,deny,66,66,0,1,0,1,0
21670,23763,23,0,0,deny,60,60,0,1,0,1,0
21671,62157,445,0,0,drop,70,70,0,1,0,1,0
21672,53197,25174,0,0,deny,66,66,0,1,0,1,0
21673,62156,445,0,0,drop,70,70,0,1,0,1,0
21674,54769,50584,0,0,deny,62,62,0,1,0,1,0
21675,52925,64147,0,0,deny,62,62,0,1,0,1,0
21676,52340,64147,0,0,deny,66,66,0,1,0,1,0
21677,50596,445,0,0,drop,70,70,0,1,0,1,0
21678,50597,445,0,0,drop,70,70,0,1,0,1,0
21679,50589,445,0,0,drop,70,70,0,1,0,1,0
21680,50584,445,0,0,drop,70,70,0,1,0,1,0
21681,53470,22114,0,0,deny,66,66,0,1,0,1,0
21682,16454,25174,0,0,deny,66,66,0,1,0,1,0
21683,62345,445,0,0,drop,66,66,0,1,0,1,0
21684,62344,445,0,0,drop,66,66,0,1,0,1,0
21685,62342,445,0,0,deny,66,66,0,1,0,1,0
21686,22924,25174,0,0,deny,62,62,0,1,0,1,0
21687,62150,445,0,0,drop,70,70,0,1,0,1,0
21688,50822,50584,0,0,deny,66,66,0,1,0,1,0
21689,62149,445,0,0,drop,70,70,0,1,0,1,0
21690,62813,25174,0,0,deny,62,62,0,1,0,1,0
21691,50046,22114,0,0,deny,66,66,0,1,0,1,0
21692,58914,37965,0,0,deny,66,66,0,1,0,1,0
21693,50582,445,0,0,drop,70,70,0,1,0,1,0
21694,63878,22114,0,0,deny,62,62,0,1,0,1,0
21695,26717,25174,0,0,deny,62,62,0,1,0,1,0
21696,50574,445,0,0,drop,70,70,0,1,0,1,0
21697,50573,445,0,0,drop,70,70,0,1,0,1,0
21698,50572,445,0,0,drop,70,70,0,1,0,1,0
21699,52459,3399,0,0,deny,60,60,0,1,0,1,0
21700,62145,445,0,0,drop,70,70,0,1,0,1,0
21701,32736,22114,0,0,deny,66,66,0,1,0,1,0
21702,58511,50584,0,0,deny,62,62,0,1,0,1,0
21703,62144,445,0,0,drop,70,70,0,1,0,1,0
21704,2849,30188,0,0,deny,66,66,0,1,0,1,0
21705,32997,50584,0,0,deny,62,62,0,1,0,1,0
21706,27000,23117,0,0,deny,62,62,0,1,0,1,0
21707,25878,25174,0,0,deny,66,66,0,1,0,1,0
21708,20962,22114,0,0,deny,62,62,0,1,0,1,0
21709,54518,25174,0,0,deny,146,146,0,1,0,1,0
21710,62139,445,0,0,drop,70,70,0,1,0,1,0
21711,443,18177,0,0,deny,66,66,0,1,0,1,0
21712,50563,445,0,0,drop,70,70,0,1,0,1,0
21713,50561,445,0,0,drop,70,70,0,1,0,1,0
21714,50559,445,0,0,drop,70,70,0,1,0,1,0
21715,60260,22114,0,0,deny,66,66,0,1,0,1,0
21716,62331,445,0,0,drop,66,66,0,1,0,1,0
21717,6882,51505,0,0,deny,66,66,0,1,0,1,0
21718,55711,26467,0,0,deny,66,66,0,1,0,1,0
21719,51746,25174,0,0,deny,66,66,0,1,0,1,0
21720,58131,29072,0,0,deny,146,146,0,1,0,1,0
21721,43828,44847,0,0,deny,66,66,0,1,0,1,0
21722,50459,62413,0,0,deny,66,66,0,1,0,1,0
21723,50557,445,0,0,drop,70,70,0,1,0,1,0
21724,50556,445,0,0,drop,70,70,0,1,0,1,0
21725,62126,445,0,0,drop,70,70,0,1,0,1,0
21726,28286,22114,0,0,deny,62,62,0,1,0,1,0
21727,14397,37965,0,0,deny,62,62,0,1,0,1,0
21728,13285,29892,0,0,deny,145,145,0,1,0,1,0
21729,41197,30188,0,0,deny,62,62,0,1,0,1,0
21730,443,64347,0,0,deny,131,131,0,1,0,1,0
21731,3399,25174,0,0,deny,66,66,0,1,0,1,0
21732,15605,50265,0,0,deny,62,62,0,1,0,1,0
21733,62316,445,0,0,drop,66,66,0,1,0,1,0
21734,62315,445,0,0,drop,66,66,0,1,0,1,0
21735,62123,445,0,0,drop,70,70,0,1,0,1,0
21736,56127,37965,0,0,deny,66,66,0,1,0,1,0
21737,52038,50584,0,0,deny,66,66,0,1,0,1,0
21738,40312,55442,0,0,deny,62,62,0,1,0,1,0
21739,58627,25174,0,0,deny,62,62,0,1,0,1,0
21740,64190,2767,0,0,deny,66,66,0,1,0,1,0
21741,12700,57470,0,0,deny,145,145,0,1,0,1,0
21742,23131,25174,0,0,deny,62,62,0,1,0,1,0
21743,50547,445,0,0,drop,70,70,0,1,0,1,0
21744,50544,445,0,0,drop,70,70,0,1,0,1,0
21745,50543,445,0,0,drop,70,70,0,1,0,1,0
21746,50535,445,0,0,drop,70,70,0,1,0,1,0
21747,23131,25174,0,0,deny,146,146,0,1,0,1,0
21748,57284,22114,0,0,deny,66,66,0,1,0,1,0
21749,21119,31573,0,0,deny,146,146,0,1,0,1,0
21750,60823,25174,0,0,deny,66,66,0,1,0,1,0
21751,1943,48817,0,0,deny,66,66,0,1,0,1,0
21752,62309,445,0,0,drop,66,66,0,1,0,1,0
21753,62117,445,0,0,drop,70,70,0,1,0,1,0
21754,35450,23,0,0,deny,60,60,0,1,0,1,0
21755,62064,22114,0,0,deny,66,66,0,1,0,1,0
21756,64392,25174,0,0,deny,66,66,0,1,0,1,0
21757,29139,64147,0,0,deny,62,62,0,1,0,1,0
21758,62115,445,0,0,drop,70,70,0,1,0,1,0
21759,61523,37807,0,0,deny,66,66,0,1,0,1,0
21760,62306,445,0,0,drop,66,66,0,1,0,1,0
21761,62304,445,0,0,drop,66,66,0,1,0,1,0
21762,62303,445,0,0,drop,66,66,0,1,0,1,0
21763,62298,445,0,0,drop,66,66,0,1,0,1,0
21764,62295,445,0,0,drop,66,66,0,1,0,1,0
21765,62297,445,0,0,drop,66,66,0,1,0,1,0
21766,62296,445,0,0,drop,66,66,0,1,0,1,0
21767,28306,25604,0,0,deny,62,62,0,1,0,1,0
21768,60097,22114,0,0,deny,66,66,0,1,0,1,0
21769,45313,64147,0,0,deny,62,62,0,1,0,1,0
21770,42986,25174,0,0,deny,66,66,0,1,0,1,0
21771,50530,445,0,0,drop,70,70,0,1,0,1,0
21772,50527,445,0,0,drop,70,70,0,1,0,1,0
21773,50525,445,0,0,drop,70,70,0,1,0,1,0
21774,50523,445,0,0,drop,70,70,0,1,0,1,0
21775,45118,39004,0,0,deny,74,74,0,1,0,1,0
21776,36663,22114,0,0,deny,62,62,0,1,0,1,0
21777,48706,23393,0,0,deny,60,60,0,1,0,1,0
21778,57090,51505,0,0,deny,62,62,0,1,0,1,0
21779,59051,27520,0,0,deny,62,62,0,1,0,1,0
21780,19875,30170,0,0,deny,145,145,0,1,0,1,0
